,0,1
11192,2016-04-24 08:33:00.129272461,
11193,2016-04-24 08:35:29.738403320,
11194,2016-04-24 08:36:13.541076660,
11195,2016-04-24 09:27:04.307556152,
11196,2016-04-24 09:28:20.912231445,
11197,2016-04-24 09:32:14.626495361,
11198,2016-04-24 09:33:23.130676270,
11199,2016-04-24 09:34:46.735778809,
11200,2016-04-24 10:33:54.832611084,
11201,2016-04-24 11:26:37.305908203,
11202,2016-04-24 11:30:48.021209717,
11203,2016-04-24 11:31:35.324096680,
11204,2016-04-24 11:34:55.636322021,
11205,2016-04-24 11:35:10.337219238,
11206,2016-04-24 12:28:36.213165283,
11207,2016-04-24 12:33:37.031524657,
11208,2016-04-24 12:33:37.631561279,
11209,2016-04-24 12:33:38.631622314,
11210,2016-04-24 13:25:36.302185059,
11211,2016-04-24 13:26:02.503784180,
11212,2016-04-24 13:30:18.019378662,
11213,2016-04-24 13:31:24.123413086,
11214,2016-04-24 13:31:25.023468018,
11215,2016-04-24 13:33:55.032623291,
11216,2016-04-24 14:30:07.818756104,
11217,2016-04-24 14:32:06.526000977,
11218,2016-04-24 14:35:02.136718750,
11219,2016-04-24 15:35:26.138183594,
11220,2016-04-24 15:35:26.938232422,
11221,2016-04-24 15:36:01.440338135,
11222,2016-04-24 16:28:40.213409424,
11223,2016-04-24 16:33:09.329833984,
11224,2016-04-24 16:33:09.929870605,
11225,2016-04-24 16:33:10.529907227,
11226,2016-04-24 16:35:36.138793945,
11227,2016-04-24 16:35:37.138854980,
11228,2016-04-24 16:36:24.741760254,
11229,2016-04-24 17:29:10.615264893,
11230,2016-04-24 17:34:50.335998535,
11231,2016-04-24 18:26:14.604522705,
11232,2016-04-24 18:29:24.416107178,
11233,2016-04-24 18:30:05.618621826,
11234,2016-04-24 18:32:13.626434326,
11235,2016-04-24 18:34:21.134216309,
11236,2016-04-24 18:36:06.640655518,
11237,2016-04-24 19:25:24.301452637,
11238,2016-04-24 19:25:54.703308105,
11239,2016-04-24 19:26:22.705017090,
11240,2016-04-24 19:27:13.008087158,
11241,2016-04-24 19:27:45.710083008,
11242,2016-04-24 19:28:22.212310791,
11243,2016-04-24 19:29:07.915100098,
11244,2016-04-24 19:36:00.240264893,
11245,2016-04-24 20:26:00.903686523,
11246,2016-04-24 20:29:41.217132568,
11247,2016-04-24 20:30:35.720458984,
11248,2016-04-24 20:31:03.122131348,
11249,2016-04-24 20:31:14.622833252,
11250,2016-04-24 20:35:20.637847900,
11251,2016-04-24 21:26:08.804168701,
11252,2016-04-24 21:29:55.217987061,
11253,2016-04-24 21:32:47.028472900,
11254,2016-04-24 22:32:29.327392578,
11255,2016-04-24 23:27:58.710876465,
11256,2016-04-24 23:28:35.613128662,
11257,2016-04-24 23:28:47.913879395,
11258,2016-04-24 23:32:23.427032471,
11259,2016-04-24 23:32:34.027679443,
11260,2016-04-24 23:33:42.731872559,
11261,2016-04-24 23:34:17.634002686,
11262,2016-04-24 23:34:29.034698486,
11263,2016-04-24 23:34:40.735412598,
11264,2016-04-25 02:26:02.303771973,
11265,2016-04-25 02:27:04.807586670,
11266,2016-04-25 02:29:53.717895508,
11267,2016-04-25 02:35:17.637664795,
11268,2016-04-25 03:26:14.304504395,
11269,2016-04-25 03:26:46.206451416,
11270,2016-04-25 03:27:25.308837891,
11271,2016-04-25 03:27:55.810699463,
11272,2016-04-25 03:27:56.210723877,
11273,2016-04-25 03:28:38.713317871,
11274,2016-04-25 03:30:44.520996094,
11275,2016-04-25 03:30:56.021697998,
11276,2016-04-25 03:31:08.122436523,
11277,2016-04-25 03:31:19.523132324,
11278,2016-04-25 03:33:03.129455566,
11279,2016-04-25 03:33:58.932861328,
11280,2016-04-25 03:35:16.337585449,
11281,2016-04-25 03:35:26.938232422,
11282,2016-04-25 03:35:40.239044189,
11283,2016-04-25 03:36:31.142150879,
11284,2016-04-25 04:25:22.701354980,
11285,2016-04-25 04:25:34.402069092,
11286,2016-04-25 04:28:26.312561035,
11287,2016-04-25 04:28:37.513244629,
11288,2016-04-25 04:28:49.513977051,
11289,2016-04-25 04:29:00.114624023,
11290,2016-04-25 04:30:16.419281006,
11291,2016-04-25 04:32:11.426300049,
11292,2016-04-25 04:33:16.830291748,
11293,2016-04-25 04:33:34.131347656,
11294,2016-04-25 05:25:28.401702881,
11295,2016-04-25 05:26:53.306884766,
11296,2016-04-25 05:30:38.220611572,
11297,2016-04-25 05:30:49.721313477,
11298,2016-04-25 05:32:57.429107666,
11299,2016-04-25 05:33:40.931762695,
11300,2016-04-25 05:33:52.332458496,
11301,2016-04-25 05:34:14.733825684,
11302,2016-04-25 05:34:25.634490967,
11303,2016-04-25 06:29:38.416961670,
11304,2016-04-25 06:29:38.816986084,
11305,2016-04-25 06:33:26.330871582,
11306,2016-04-25 06:34:38.935302734,
11307,2016-04-25 07:26:44.006317139,
11308,2016-04-25 07:26:55.807037354,
11309,2016-04-25 07:27:07.707763672,
11310,2016-04-25 07:29:20.515869141,
11311,2016-04-25 07:29:31.916564941,
11312,2016-04-25 07:29:43.317260742,
11313,2016-04-25 07:30:41.020782471,
11314,2016-04-25 07:32:20.326843262,
11315,2016-04-25 07:32:21.026885986,
11316,2016-04-25 07:33:21.830596924,
11317,2016-04-25 07:33:38.731628418,
11318,2016-04-25 07:35:22.337951660,
11319,2016-04-25 07:35:33.238616943,
11320,2016-04-25 07:35:44.939331055,
11321,2016-04-25 07:35:57.240081787,
11322,2016-04-25 07:36:27.141906738,
11323,2016-04-25 08:26:02.003753662,
11324,2016-04-25 08:27:45.910095215,
11325,2016-04-25 08:28:39.713378906,
11326,2016-04-25 08:29:42.117187500,
11327,2016-04-25 09:32:54.228912354,
11328,2016-04-25 09:32:55.628997803,
11329,2016-04-25 09:32:56.429046631,
11330,2016-04-25 10:25:48.502929688,
11331,2016-04-25 10:35:38.838958740,
11332,2016-04-25 11:30:10.218902588,
11333,2016-04-25 11:30:43.920959473,
11334,2016-04-25 12:25:41.302490234,
11335,2016-04-25 12:29:10.015228271,
11336,2016-04-25 12:31:39.224334717,
11337,2016-04-25 13:31:19.223114014,
11338,2016-04-25 13:31:42.924560547,
11339,2016-04-25 13:31:44.324645996,
11340,2016-04-25 14:28:27.212615967,
11341,2016-04-25 14:28:27.712646484,
11342,2016-04-25 15:30:45.321044922,
11343,2016-04-25 15:32:44.328308105,
11344,2016-04-25 15:34:01.633026123,
11345,2016-04-25 16:25:34.102050781,
11346,2016-04-25 16:26:04.903930664,
11347,2016-04-25 16:26:06.003997803,
11348,2016-04-25 16:26:07.104064941,
11349,2016-04-25 16:26:50.306701660,
11350,2016-04-25 16:27:46.810150146,
11351,2016-04-25 16:28:14.111816406,
11352,2016-04-25 16:28:14.611846924,
11353,2016-04-25 16:28:15.211883545,
11354,2016-04-25 16:32:49.928649902,
11355,2016-04-25 17:25:42.202545166,
11356,2016-04-25 17:27:49.710327148,
11357,2016-04-25 17:30:27.519958496,
11358,2016-04-25 17:30:28.720031738,
11359,2016-04-25 17:32:15.026519775,
11360,2016-04-25 17:32:15.526550293,
11361,2016-04-25 17:32:16.626617432,
11362,2016-04-25 17:35:25.538146973,
11363,2016-04-25 17:35:49.039581299,
11364,2016-04-25 18:26:27.605316162,
11365,2016-04-25 18:28:44.113647461,
11366,2016-04-25 18:30:18.919433594,
11367,2016-04-25 18:31:50.125000000,
11368,2016-04-25 18:32:26.127197266,
11369,2016-04-25 18:32:55.128967284,
11370,2016-04-25 18:34:10.333557129,
11371,2016-04-25 18:34:11.933654785,
11372,2016-04-25 18:34:50.636016846,
11373,2016-04-25 18:35:43.839263916,
11374,2016-04-25 18:36:23.941711426,
11375,2016-04-25 19:29:09.115173340,
11376,2016-04-25 19:29:09.815216064,
11377,2016-04-25 19:30:59.221893311,
11378,2016-04-25 19:31:22.323303223,
11379,2016-04-25 19:32:55.628997803,
11380,2016-04-25 19:36:33.742309570,
11381,2016-04-25 20:25:58.303527832,
11382,2016-04-25 20:35:33.138610840,
11383,2016-04-25 20:35:33.738647461,
11384,2016-04-25 20:35:34.238677979,
11385,2016-04-25 21:25:50.403045654,
11386,2016-04-25 21:26:56.007049561,
11387,2016-04-25 21:28:08.511474608,
11388,2016-04-25 21:32:06.826019287,
11389,2016-04-25 21:33:38.631622314,
11390,2016-04-25 21:35:18.037689209,
11391,2016-04-25 22:28:18.712097168,
11392,2016-04-25 22:30:37.120544434,
